PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,WindSpeed10m,Zenith
2019-01-22T00:00:00Z,2019-01-21T23:00:00Z,PT60M,22.7,112,0.0,17,289,35,51,12,60,2.3,86
2019-01-22T01:00:00Z,2019-01-22T00:00:00Z,PT60M,21.2,120,0.0,0,0,0,0,0,0,1.5,97
2019-01-22T02:00:00Z,2019-01-22T01:00:00Z,PT60M,19.1,130,0.0,0,0,0,0,0,0,0.6,107
2019-01-22T03:00:00Z,2019-01-22T02:00:00Z,PT60M,17.1,142,0.0,0,0,0,0,0,0,0.3,116
2019-01-22T04:00:00Z,2019-01-22T03:00:00Z,PT60M,15.5,157,0.0,0,0,0,0,0,0,0.7,122
2019-01-22T05:00:00Z,2019-01-22T04:00:00Z,PT60M,14.4,173,0.0,0,0,0,0,0,0,0.8,125
2019-01-22T06:00:00Z,2019-01-22T05:00:00Z,PT60M,13.3,-169,0.0,0,0,0,0,0,0,0.8,125
2019-01-22T07:00:00Z,2019-01-22T06:00:00Z,PT60M,11.8,-153,0.0,0,0,0,0,0,0,1.0,121
2019-01-22T08:00:00Z,2019-01-22T07:00:00Z,PT60M,10.1,-139,0.0,0,0,0,0,0,0,1.1,114
2019-01-22T09:00:00Z,2019-01-22T08:00:00Z,PT60M,8.5,-128,1.7,0,0,0,0,0,0,1.2,105
2019-01-22T10:00:00Z,2019-01-22T09:00:00Z,PT60M,8.7,-118,18.6,0,0,0,0,0,0,1.2,95
2019-01-22T11:00:00Z,2019-01-22T10:00:00Z,PT60M,10.7,-110,16.8,37,259,40,77,35,130,1.1,83
2019-01-22T12:00:00Z,2019-01-22T11:00:00Z,PT60M,12.8,-102,0.0,49,787,252,301,178,807,0.9,72
2019-01-22T13:00:00Z,2019-01-22T12:00:00Z,PT60M,15.5,-94,5.8,129,742,371,500,411,922,0.4,59
2019-01-22T14:00:00Z,2019-01-22T13:00:00Z,PT60M,18.8,-86,4.5,132,851,587,719,658,1018,1.0,47
2019-01-22T15:00:00Z,2019-01-22T14:00:00Z,PT60M,22.1,-75,2.4,124,949,779,903,867,1080,2.1,35
2019-01-22T16:00:00Z,2019-01-22T15:00:00Z,PT60M,24.2,-57,3.9,167,910,836,1003,987,1065,2.9,23
2019-01-22T17:00:00Z,2019-01-22T16:00:00Z,PT60M,25.1,-20,0.5,100,1031,993,1093,1088,1101,3.4,16
2019-01-22T18:00:00Z,2019-01-22T17:00:00Z,PT60M,26.0,31,2.0,138,968,926,1065,1058,1080,3.9,17
2019-01-22T19:00:00Z,2019-01-22T18:00:00Z,PT60M,26.1,62,4.8,181,865,782,964,944,1037,4.2,26
2019-01-22T20:00:00Z,2019-01-22T19:00:00Z,PT60M,25.5,78,18.9,380,414,328,708,674,816,4.2,37
2019-01-22T21:00:00Z,2019-01-22T20:00:00Z,PT60M,24.9,88,9.0,209,647,412,622,561,905,4.2,50
2019-01-22T22:00:00Z,2019-01-22T21:00:00Z,PT60M,23.9,96,1.5,85,793,374,459,362,928,3.8,62
2019-01-22T23:00:00Z,2019-01-22T22:00:00Z,PT60M,22.6,104,1.2,56,647,179,235,125,628,3.2,74
2019-01-23T00:00:00Z,2019-01-22T23:00:00Z,PT60M,21.2,112,17.3,30,93,10,40,27,39,2.5,86
2019-01-23T01:00:00Z,2019-01-23T00:00:00Z,PT60M,19.7,120,31.9,0,0,0,0,0,0,1.6,97
2019-01-23T02:00:00Z,2019-01-23T01:00:00Z,PT60M,18.2,130,10.1,0,0,0,0,0,0,0.7,108
2019-01-23T03:00:00Z,2019-01-23T02:00:00Z,PT60M,16.6,142,0.0,0,0,0,0,0,0,1.2,116
2019-01-23T04:00:00Z,2019-01-23T03:00:00Z,PT60M,14.7,157,0.0,0,0,0,0,0,0,1.7,122
2019-01-23T05:00:00Z,2019-01-23T04:00:00Z,PT60M,12.6,173,0.0,0,0,0,0,0,0,1.7,126
2019-01-23T06:00:00Z,2019-01-23T05:00:00Z,PT60M,10.5,-169,0.0,0,0,0,0,0,0,1.8,125
2019-01-23T07:00:00Z,2019-01-23T06:00:00Z,PT60M,9.2,-153,0.0,0,0,0,0,0,0,1.8,121
2019-01-23T08:00:00Z,2019-01-23T07:00:00Z,PT60M,8.6,-139,0.0,0,0,0,0,0,0,1.7,114
2019-01-23T09:00:00Z,2019-01-23T08:00:00Z,PT60M,8.1,-128,0.0,0,0,0,0,0,0,1.6,105
2019-01-23T10:00:00Z,2019-01-23T09:00:00Z,PT60M,9.1,-118,0.0,0,3,0,1,0,0,1.6,95
2019-01-23T11:00:00Z,2019-01-23T10:00:00Z,PT60M,11.8,-110,0.0,27,386,56,83,23,144,1.6,84
2019-01-23T12:00:00Z,2019-01-23T11:00:00Z,PT60M,14.5,-102,0.0,54,747,238,292,175,777,1.6,72
2019-01-23T13:00:00Z,2019-01-23T12:00:00Z,PT60M,17.4,-94,0.0,69,892,455,524,428,1002,0.9,59
2019-01-23T14:00:00Z,2019-01-23T13:00:00Z,PT60M,20.4,-86,0.0,78,972,662,740,675,1073,0.8,47
2019-01-23T15:00:00Z,2019-01-23T14:00:00Z,PT60M,23.4,-75,0.0,83,1016,832,915,880,1099,2.1,35
2019-01-23T16:00:00Z,2019-01-23T15:00:00Z,PT60M,25.3,-57,0.0,87,1035,947,1034,1021,1102,2.9,24
2019-01-23T17:00:00Z,2019-01-23T16:00:00Z,PT60M,26.1,-20,0.0,89,1040,1001,1090,1088,1099,3.2,16
2019-01-23T18:00:00Z,2019-01-23T17:00:00Z,PT60M,27.0,31,0.0,90,1036,991,1081,1077,1097,3.5,17
2019-01-23T19:00:00Z,2019-01-23T18:00:00Z,PT60M,27.2,62,0.0,90,1020,917,1006,990,1095,3.6,26
2019-01-23T20:00:00Z,2019-01-23T19:00:00Z,PT60M,27.0,77,0.0,87,989,784,870,830,1083,3.6,38
2019-01-23T21:00:00Z,2019-01-23T20:00:00Z,PT60M,26.7,88,0.0,80,936,603,684,614,1044,3.6,50
2019-01-23T22:00:00Z,2019-01-23T21:00:00Z,PT60M,25.9,96,0.0,69,843,394,463,364,955,3.3,62
2019-01-23T23:00:00Z,2019-01-23T22:00:00Z,PT60M,24.5,104,0.0,49,682,186,236,122,638,2.7,74
2019-01-24T00:00:00Z,2019-01-23T23:00:00Z,PT60M,23.1,111,0.0,18,258,31,48,13,57,2.2,86
2019-01-24T01:00:00Z,2019-01-24T00:00:00Z,PT60M,21.3,120,0.0,0,0,0,0,0,0,1.4,97
2019-01-24T02:00:00Z,2019-01-24T01:00:00Z,PT60M,19.1,130,0.0,0,0,0,0,0,0,0.8,108
2019-01-24T03:00:00Z,2019-01-24T02:00:00Z,PT60M,16.9,142,0.0,0,0,0,0,0,0,1.7,116
2019-01-24T04:00:00Z,2019-01-24T03:00:00Z,PT60M,15.3,157,0.0,0,0,0,0,0,0,2.3,123
2019-01-24T05:00:00Z,2019-01-24T04:00:00Z,PT60M,14.4,173,0.0,0,0,0,0,0,0,2.3,126
2019-01-24T06:00:00Z,2019-01-24T05:00:00Z,PT60M,13.5,-169,0.0,0,0,0,0,0,0,2.4,125
2019-01-24T07:00:00Z,2019-01-24T06:00:00Z,PT60M,12.9,-153,0.0,0,0,0,0,0,0,2.3,122
2019-01-24T08:00:00Z,2019-01-24T07:00:00Z,PT60M,12.5,-139,0.0,0,0,0,0,0,0,2.0,115
2019-01-24T09:00:00Z,2019-01-24T08:00:00Z,PT60M,12.0,-128,0.0,0,0,0,0,0,0,1.8,106
2019-01-24T10:00:00Z,2019-01-24T09:00:00Z,PT60M,12.9,-118,0.0,0,2,0,1,0,0,1.5,95
2019-01-24T11:00:00Z,2019-01-24T10:00:00Z,PT60M,14.9,-109,0.2,26,380,54,80,21,138,1.3,84
2019-01-24T12:00:00Z,2019-01-24T11:00:00Z,PT60M,16.9,-102,0.0,52,738,233,284,171,761,1.4,72
2019-01-24T13:00:00Z,2019-01-24T12:00:00Z,PT60M,19.0,-94,0.0,67,879,446,513,420,984,1.5,60
2019-01-24T14:00:00Z,2019-01-24T13:00:00Z,PT60M,21.1,-85,0.0,78,953,647,725,663,1054,1.8,47
2019-01-24T15:00:00Z,2019-01-24T14:00:00Z,PT60M,23.3,-74,0.0,88,990,810,898,865,1079,2.5,35
2019-01-24T16:00:00Z,2019-01-24T15:00:00Z,PT60M,24.8,-56,0.0,97,1004,918,1015,1004,1083,3.1,24
2019-01-24T17:00:00Z,2019-01-24T16:00:00Z,PT60M,25.7,-20,0.0,105,1004,965,1071,1070,1079,3.4,16
2019-01-24T18:00:00Z,2019-01-24T17:00:00Z,PT60M,26.7,30,0.0,111,995,951,1061,1060,1077,3.8,17
2019-01-24T19:00:00Z,2019-01-24T18:00:00Z,PT60M,26.9,61,0.0,114,972,872,986,972,1073,3.9,26
2019-01-24T20:00:00Z,2019-01-24T19:00:00Z,PT60M,26.6,77,0.0,113,934,739,852,815,1057,4.0,38
2019-01-24T21:00:00Z,2019-01-24T20:00:00Z,PT60M,26.3,87,0.0,106,869,560,666,601,1011,4.0,50
2019-01-24T22:00:00Z,2019-01-24T21:00:00Z,PT60M,25.3,96,0.0,91,762,356,447,356,906,3.7,62
2019-01-24T23:00:00Z,2019-01-24T22:00:00Z,PT60M,23.8,103,0.0,64,572,157,222,124,575,2.9,75
2019-01-25T00:00:00Z,2019-01-24T23:00:00Z,PT60M,22.2,111,0.0,21,178,21,42,17,51,2.1,86
2019-01-25T01:00:00Z,2019-01-25T00:00:00Z,PT60M,20.7,120,0.0,0,0,0,0,0,0,1.3,98
2019-01-25T02:00:00Z,2019-01-25T01:00:00Z,PT60M,19.1,130,0.0,0,0,0,0,0,0,0.5,108
2019-01-25T03:00:00Z,2019-01-25T02:00:00Z,PT60M,17.6,142,0.0,0,0,0,0,0,0,0.4,116
2019-01-25T04:00:00Z,2019-01-25T03:00:00Z,PT60M,16.5,156,0.0,0,0,0,0,0,0,0.8,123
2019-01-25T05:00:00Z,2019-01-25T04:00:00Z,PT60M,15.8,173,0.0,0,0,0,0,0,0,0.8,126
2019-01-25T06:00:00Z,2019-01-25T05:00:00Z,PT60M,15.2,-170,0.0,0,0,0,0,0,0,0.8,126
2019-01-25T07:00:00Z,2019-01-25T06:00:00Z,PT60M,14.4,-153,0.0,0,0,0,0,0,0,0.8,122
2019-01-25T08:00:00Z,2019-01-25T07:00:00Z,PT60M,13.5,-139,0.0,0,0,0,0,0,0,0.8,115
2019-01-25T09:00:00Z,2019-01-25T08:00:00Z,PT60M,12.6,-128,0.0,0,0,0,0,0,0,0.9,106
2019-01-25T10:00:00Z,2019-01-25T09:00:00Z,PT60M,13.0,-118,0.0,0,1,0,0,0,0,0.8,95
2019-01-25T11:00:00Z,2019-01-25T10:00:00Z,PT60M,14.6,-109,1.4,32,261,38,70,27,116,0.6,84
2019-01-25T12:00:00Z,2019-01-25T11:00:00Z,PT60M,16.2,-102,1.6,72,614,195,266,169,680,0.4,72
2019-01-25T13:00:00Z,2019-01-25T12:00:00Z,PT60M,18.3,-94,2.4,108,750,377,485,402,908,0.5,60
2019-01-25T14:00:00Z,2019-01-25T13:00:00Z,PT60M,21.1,-85,0.9,111,877,592,703,645,1018,1.6,47
2019-01-25T15:00:00Z,2019-01-25T14:00:00Z,PT60M,23.8,-74,4.9,197,786,642,839,810,996,2.7,35
2019-01-25T16:00:00Z,2019-01-25T15:00:00Z,PT60M,25.5,-56,1.4,160,900,823,983,974,1045,3.5,24
2019-01-25T17:00:00Z,2019-01-25T16:00:00Z,PT60M,26.2,-20,1.7,180,891,855,1035,1035,1043,3.9,16
2019-01-25T18:00:00Z,2019-01-25T17:00:00Z,PT60M,26.8,29,0.7,153,928,886,1039,1039,1054,4.3,17
2019-01-25T19:00:00Z,2019-01-25T18:00:00Z,PT60M,26.9,61,0.0,131,941,843,975,962,1059,4.4,26
2019-01-25T20:00:00Z,2019-01-25T19:00:00Z,PT60M,26.4,77,0.0,119,917,725,844,810,1047,4.3,38
2019-01-25T21:00:00Z,2019-01-25T20:00:00Z,PT60M,25.8,87,0.0,104,869,559,662,600,1007,4.2,50
2019-01-25T22:00:00Z,2019-01-25T21:00:00Z,PT60M,25.1,95,0.0,82,784,365,448,357,917,3.8,62
2019-01-25T23:00:00Z,2019-01-25T22:00:00Z,PT60M,24.2,103,0.0,56,621,169,226,123,601,3.1,75
2019-01-26T00:00:00Z,2019-01-25T23:00:00Z,PT60M,23.3,111,0.3,19,210,25,44,15,52,2.4,86
2019-01-26T01:00:00Z,2019-01-26T00:00:00Z,PT60M,22.0,120,0.0,0,0,0,0,0,0,1.6,98
2019-01-26T02:00:00Z,2019-01-26T01:00:00Z,PT60M,20.5,130,0.0,0,0,0,0,0,0,1.0,108
2019-01-26T03:00:00Z,2019-01-26T02:00:00Z,PT60M,18.9,142,0.0,0,0,0,0,0,0,1.3,117
2019-01-26T04:00:00Z,2019-01-26T03:00:00Z,PT60M,17.8,156,0.0,0,0,0,0,0,0,1.7,123
2019-01-26T05:00:00Z,2019-01-26T04:00:00Z,PT60M,17.1,173,0.0,0,0,0,0,0,0,1.7,126
2019-01-26T06:00:00Z,2019-01-26T05:00:00Z,PT60M,16.4,-170,0.0,0,0,0,0,0,0,1.7,126
2019-01-26T07:00:00Z,2019-01-26T06:00:00Z,PT60M,15.2,-153,0.0,0,0,0,0,0,0,1.8,122
2019-01-26T08:00:00Z,2019-01-26T07:00:00Z,PT60M,13.5,-139,0.0,0,0,0,0,0,0,2.0,115
2019-01-26T09:00:00Z,2019-01-26T08:00:00Z,PT60M,11.8,-127,0.0,0,0,0,0,0,0,2.2,106
2019-01-26T10:00:00Z,2019-01-26T09:00:00Z,PT60M,11.9,-118,0.0,0,2,0,0,0,0,2.2,96
2019-01-26T11:00:00Z,2019-01-26T10:00:00Z,PT60M,13.9,-109,0.1,23,384,54,77,19,132,2.1,84
2019-01-26T12:00:00Z,2019-01-26T11:00:00Z,PT60M,15.9,-101,0.0,47,760,235,282,170,767,2.0,72
2019-01-26T13:00:00Z,2019-01-26T12:00:00Z,PT60M,18.9,-94,0.0,60,901,452,512,422,997,1.2,60
2019-01-26T14:00:00Z,2019-01-26T13:00:00Z,PT60M,22.7,-85,0.0,69,976,658,728,669,1066,0.4,48
2019-01-26T15:00:00Z,2019-01-26T14:00:00Z,PT60M,26.5,-74,0.0,75,1018,829,904,875,1091,1.9,35
2019-01-26T16:00:00Z,2019-01-26T15:00:00Z,PT60M,28.8,-56,0.0,79,1039,947,1026,1020,1096,3.0,24
2019-01-26T17:00:00Z,2019-01-26T16:00:00Z,PT60M,29.7,-20,0.0,79,1051,1007,1087,1091,1096,3.7,16
2019-01-26T18:00:00Z,2019-01-26T17:00:00Z,PT60M,30.6,29,0.0,78,1053,1004,1082,1086,1098,4.4,17
2019-01-26T19:00:00Z,2019-01-26T18:00:00Z,PT60M,30.7,60,0.0,76,1043,934,1010,1001,1100,4.7,26
2019-01-26T20:00:00Z,2019-01-26T19:00:00Z,PT60M,30.0,76,0.0,71,1021,806,877,844,1094,4.7,38
2019-01-26T21:00:00Z,2019-01-26T20:00:00Z,PT60M,29.4,87,0.0,64,976,627,691,627,1064,4.8,50
2019-01-26T22:00:00Z,2019-01-26T21:00:00Z,PT60M,28.4,95,0.0,55,895,415,470,374,987,4.4,62
2019-01-26T23:00:00Z,2019-01-26T22:00:00Z,PT60M,27.0,103,0.0,41,738,199,240,125,667,3.8,75
2019-01-27T00:00:00Z,2019-01-26T23:00:00Z,PT60M,25.7,111,0.0,15,283,33,48,11,58,3.1,87
2019-01-27T01:00:00Z,2019-01-27T00:00:00Z,PT60M,24.2,119,0.0,0,0,0,0,0,0,2.2,98
2019-01-27T02:00:00Z,2019-01-27T01:00:00Z,PT60M,22.7,129,0.0,0,0,0,0,0,0,1.1,108
2019-01-27T03:00:00Z,2019-01-27T02:00:00Z,PT60M,21.1,141,0.0,0,0,0,0,0,0,0.4,117
2019-01-27T04:00:00Z,2019-01-27T03:00:00Z,PT60M,19.5,156,0.0,0,0,0,0,0,0,0.8,123
2019-01-27T05:00:00Z,2019-01-27T04:00:00Z,PT60M,17.9,173,0.0,0,0,0,0,0,0,0.9,127
2019-01-27T06:00:00Z,2019-01-27T05:00:00Z,PT60M,16.2,-170,0.0,0,0,0,0,0,0,1.0,126
2019-01-27T07:00:00Z,2019-01-27T06:00:00Z,PT60M,14.9,-153,0.0,0,0,0,0,0,0,1.1,122
2019-01-27T08:00:00Z,2019-01-27T07:00:00Z,PT60M,13.9,-139,0.0,0,0,0,0,0,0,1.3,115
2019-01-27T09:00:00Z,2019-01-27T08:00:00Z,PT60M,12.9,-127,0.0,0,0,0,0,0,0,1.5,106
2019-01-27T10:00:00Z,2019-01-27T09:00:00Z,PT60M,13.3,-117,0.0,0,2,0,0,0,0,1.5,96
2019-01-27T11:00:00Z,2019-01-27T10:00:00Z,PT60M,15.1,-109,0.1,22,384,53,75,18,129,1.4,84
2019-01-27T12:00:00Z,2019-01-27T11:00:00Z,PT60M,16.9,-101,0.0,44,770,236,281,168,769,1.3,72
2019-01-27T13:00:00Z,2019-01-27T12:00:00Z,PT60M,19.4,-93,0.0,57,911,455,512,423,1004,0.8,60
2019-01-27T14:00:00Z,2019-01-27T13:00:00Z,PT60M,22.6,-85,0.0,65,985,662,728,671,1070,1.3,48
2019-01-27T15:00:00Z,2019-01-27T14:00:00Z,PT60M,25.7,-74,0.0,72,1024,832,904,877,1093,2.5,36
2019-01-27T16:00:00Z,2019-01-27T15:00:00Z,PT60M,27.7,-55,0.0,76,1044,950,1025,1021,1096,3.3,24
2019-01-27T17:00:00Z,2019-01-27T16:00:00Z,PT60M,28.6,-20,0.0,77,1052,1007,1084,1091,1093,3.8,17
2019-01-27T18:00:00Z,2019-01-27T17:00:00Z,PT60M,29.4,28,0.0,76,1052,1002,1078,1084,1094,4.2,18
2019-01-27T19:00:00Z,2019-01-27T18:00:00Z,PT60M,29.5,60,0.0,75,1040,931,1006,999,1095,4.5,26
2019-01-27T20:00:00Z,2019-01-27T19:00:00Z,PT60M,28.9,76,0.0,71,1017,802,873,842,1089,4.6,38
2019-01-27T21:00:00Z,2019-01-27T20:00:00Z,PT60M,28.3,86,0.0,64,971,623,687,625,1058,4.7,50
2019-01-27T22:00:00Z,2019-01-27T21:00:00Z,PT60M,27.1,95,0.0,56,885,410,466,373,979,4.4,62
2019-01-27T23:00:00Z,2019-01-27T22:00:00Z,PT60M,25.2,103,0.0,42,721,193,236,125,655,3.7,75
2019-01-28T00:00:00Z,2019-01-27T23:00:00Z,PT60M,23.4,110,0.0,15,265,31,46,11,56,3.0,87
2019-01-28T01:00:00Z,2019-01-28T00:00:00Z,PT60M,21.6,119,0.0,0,0,0,0,0,0,2.1,98
2019-01-28T02:00:00Z,2019-01-28T01:00:00Z,PT60M,19.9,129,0.0,0,0,0,0,0,0,1.4,108
2019-01-28T03:00:00Z,2019-01-28T02:00:00Z,PT60M,18.3,141,0.0,0,0,0,0,0,0,1.2,117
2019-01-28T04:00:00Z,2019-01-28T03:00:00Z,PT60M,17.0,156,0.0,0,0,0,0,0,0,1.4,123
2019-01-28T05:00:00Z,2019-01-28T04:00:00Z,PT60M,15.9,173,0.0,0,0,0,0,0,0,1.3,127
2019-01-28T06:00:00Z,2019-01-28T05:00:00Z,PT60M,14.9,-170,0.0,0,0,0,0,0,0,1.5,126
2019-01-28T07:00:00Z,2019-01-28T06:00:00Z,PT60M,13.4,-153,0.0,0,0,0,0,0,0,1.6,122
2019-01-28T08:00:00Z,2019-01-28T07:00:00Z,PT60M,11.2,-139,0.0,0,0,0,0,0,0,1.7,116
2019-01-28T09:00:00Z,2019-01-28T08:00:00Z,PT60M,9.1,-127,0.0,0,0,0,0,0,0,1.8,106
2019-01-28T10:00:00Z,2019-01-28T09:00:00Z,PT60M,9.0,-117,0.0,0,2,0,0,0,0,1.7,96
2019-01-28T11:00:00Z,2019-01-28T10:00:00Z,PT60M,10.9,-109,0.0,20,408,55,75,16,130,1.5,85
2019-01-28T12:00:00Z,2019-01-28T11:00:00Z,PT60M,12.9,-101,0.0,42,807,245,287,172,796,1.2,73
2019-01-28T13:00:00Z,2019-01-28T12:00:00Z,PT60M,15.9,-93,0.0,53,947,470,524,434,1035,0.5,60
2019-01-28T14:00:00Z,2019-01-28T13:00:00Z,PT60M,20.0,-84,0.0,61,1019,683,743,687,1098,0.7,48
2019-01-28T15:00:00Z,2019-01-28T14:00:00Z,PT60M,24.1,-73,0.0,66,1056,856,922,898,1118,1.8,36
2019-01-28T16:00:00Z,2019-01-28T15:00:00Z,PT60M,26.7,-55,0.0,71,1071,973,1044,1042,1117,2.7,25
2019-01-28T17:00:00Z,2019-01-28T16:00:00Z,PT60M,27.6,-20,0.0,74,1075,1028,1102,1112,1111,3.1,17
2019-01-28T18:00:00Z,2019-01-28T17:00:00Z,PT60M,28.6,28,0.0,75,1070,1018,1093,1102,1109,3.6,18
2019-01-28T19:00:00Z,2019-01-28T18:00:00Z,PT60M,28.8,59,0.0,76,1053,941,1018,1013,1108,4.0,26
2019-01-28T20:00:00Z,2019-01-28T19:00:00Z,PT60M,28.4,75,24.2,62,768,601,662,640,832,4.1,38
2019-01-28T21:00:00Z,2019-01-28T20:00:00Z,PT60M,28.0,86,0.0,67,978,626,693,633,1069,4.3,50
2019-01-28T22:00:00Z,2019-01-28T21:00:00Z,PT60M,26.7,95,0.0,58,891,412,469,377,988,4.1,63
2019-01-28T23:00:00Z,2019-01-28T22:00:00Z,PT60M,24.5,102,0.0,43,724,193,236,127,659,3.5,75
2019-01-29T00:00:00Z,2019-01-28T23:00:00Z,PT60M,22.3,110,0.0,15,257,30,45,11,56,3.0,87
2019-01-29T01:00:00Z,2019-01-29T00:00:00Z,PT60M,20.4,119,0.0,0,0,0,0,0,0,2.2,98
2019-01-29T02:00:00Z,2019-01-29T01:00:00Z,PT60M,18.9,129,0.0,0,0,0,0,0,0,1.0,108
2019-01-29T03:00:00Z,2019-01-29T02:00:00Z,PT60M,17.3,141,0.0,0,0,0,0,0,0,0.1,117
2019-01-29T04:00:00Z,2019-01-29T03:00:00Z,PT60M,15.8,156,0.0,0,0,0,0,0,0,0.8,124
2019-01-29T05:00:00Z,2019-01-29T04:00:00Z,PT60M,14.3,173,0.0,0,0,0,0,0,0,0.8,127
2019-01-29T06:00:00Z,2019-01-29T05:00:00Z,PT60M,12.8,-170,0.0,0,0,0,0,0,0,0.9,127
2019-01-29T07:00:00Z,2019-01-29T06:00:00Z,PT60M,11.4,-153,0.0,0,0,0,0,0,0,1.0,123
2019-01-29T08:00:00Z,2019-01-29T07:00:00Z,PT60M,10.0,-139,0.0,0,0,0,0,0,0,0.9,116
2019-01-29T09:00:00Z,2019-01-29T08:00:00Z,PT60M,8.6,-127,0.0,0,0,0,0,0,0,0.9,107
2019-01-29T10:00:00Z,2019-01-29T09:00:00Z,PT60M,8.9,-117,0.0,0,1,0,0,0,0,1.0,96
2019-01-29T11:00:00Z,2019-01-29T10:00:00Z,PT60M,10.9,-109,3.7,29,283,37,66,23,100,1.2,85
2019-01-29T12:00:00Z,2019-01-29T11:00:00Z,PT60M,13.0,-101,0.5,45,758,229,275,168,758,1.5,73
2019-01-29T13:00:00Z,2019-01-29T12:00:00Z,PT60M,15.5,-93,0.0,57,911,450,507,422,1004,1.2,60
2019-01-29T14:00:00Z,2019-01-29T13:00:00Z,PT60M,18.4,-84,0.0,66,982,656,722,670,1068,1.3,48
2019-01-29T15:00:00Z,2019-01-29T14:00:00Z,PT60M,21.3,-73,0.0,74,1018,823,898,876,1089,2.4,36
2019-01-29T16:00:00Z,2019-01-29T15:00:00Z,PT60M,23.2,-55,0.0,81,1033,937,1018,1019,1090,3.2,25
2019-01-29T17:00:00Z,2019-01-29T16:00:00Z,PT60M,24.0,-20,0.0,85,1038,991,1076,1088,1086,3.5,17
2019-01-29T18:00:00Z,2019-01-29T17:00:00Z,PT60M,24.8,28,0.0,87,1032,981,1068,1079,1084,3.8,18
2019-01-29T19:00:00Z,2019-01-29T18:00:00Z,PT60M,25.0,59,0.0,89,1014,906,995,993,1083,4.0,27
2019-01-29T20:00:00Z,2019-01-29T19:00:00Z,PT60M,24.7,75,0.0,87,983,773,860,835,1073,4.0,38
2019-01-29T21:00:00Z,2019-01-29T20:00:00Z,PT60M,24.3,86,0.0,80,929,594,674,618,1037,4.0,50
2019-01-29T22:00:00Z,2019-01-29T21:00:00Z,PT60M,23.4,94,0.0,68,836,385,453,368,949,3.8,63
2019-01-29T23:00:00Z,2019-01-29T22:00:00Z,PT60M,21.8,102,0.0,49,663,177,226,125,620,3.2,75
2019-01-30T00:00:00Z,2019-01-29T23:00:00Z,PT60M,20.3,110,0.0,16,219,25,42,12,52,2.6,87
2019-01-30T01:00:00Z,2019-01-30T00:00:00Z,PT60M,18.8,119,0.0,0,0,0,0,0,0,1.8,98
2019-01-30T02:00:00Z,2019-01-30T01:00:00Z,PT60M,17.3,129,0.0,0,0,0,0,0,0,1.1,109
2019-01-30T03:00:00Z,2019-01-30T02:00:00Z,PT60M,15.9,141,0.0,0,0,0,0,0,0,0.7,117
2019-01-30T04:00:00Z,2019-01-30T03:00:00Z,PT60M,14.8,156,0.0,0,0,0,0,0,0,0.9,124
2019-01-30T05:00:00Z,2019-01-30T04:00:00Z,PT60M,14.1,173,0.0,0,0,0,0,0,0,1.0,127
2019-01-30T06:00:00Z,2019-01-30T05:00:00Z,PT60M,13.4,-170,0.0,0,0,0,0,0,0,1.2,127
2019-01-30T07:00:00Z,2019-01-30T06:00:00Z,PT60M,12.6,-153,0.0,0,0,0,0,0,0,1.3,123
2019-01-30T08:00:00Z,2019-01-30T07:00:00Z,PT60M,11.9,-139,0.0,0,0,0,0,0,0,1.4,116
2019-01-30T09:00:00Z,2019-01-30T08:00:00Z,PT60M,11.2,-127,0.0,0,0,0,0,0,0,1.4,107
2019-01-30T10:00:00Z,2019-01-30T09:00:00Z,PT60M,11.6,-117,0.0,0,1,0,0,0,0,1.3,96
2019-01-30T11:00:00Z,2019-01-30T10:00:00Z,PT60M,13.2,-108,0.4,23,296,40,63,19,106,1.2,85
2019-01-30T12:00:00Z,2019-01-30T11:00:00Z,PT60M,14.7,-101,0.0,55,694,207,262,163,712,1.1,73
2019-01-30T13:00:00Z,2019-01-30T12:00:00Z,PT60M,17.0,-93,0.0,74,847,417,491,411,966,0.5,61
2019-01-30T14:00:00Z,2019-01-30T13:00:00Z,PT60M,19.8,-84,0.0,87,930,619,706,658,1042,1.1,48
2019-01-30T15:00:00Z,2019-01-30T14:00:00Z,PT60M,22.7,-73,0.0,96,976,787,883,864,1071,2.3,36
2019-01-30T16:00:00Z,2019-01-30T15:00:00Z,PT60M,24.6,-54,0.0,102,999,904,1006,1009,1077,3.2,25
2019-01-30T17:00:00Z,2019-01-30T16:00:00Z,PT60M,25.5,-20,0.0,104,1008,961,1065,1079,1074,3.7,17
2019-01-30T18:00:00Z,2019-01-30T17:00:00Z,PT60M,26.5,27,0.0,103,1007,955,1059,1072,1074,4.1,18
2019-01-30T19:00:00Z,2019-01-30T18:00:00Z,PT60M,26.8,58,0.0,100,996,888,988,988,1075,4.4,27
2019-01-30T20:00:00Z,2019-01-30T19:00:00Z,PT60M,26.4,75,0.0,93,971,762,855,832,1067,4.6,38
2019-01-30T21:00:00Z,2019-01-30T20:00:00Z,PT60M,26.0,85,0.0,82,921,588,670,617,1032,4.8,50
2019-01-30T22:00:00Z,2019-01-30T21:00:00Z,PT60M,25.0,94,0.0,68,833,383,451,368,947,4.4,63
2019-01-30T23:00:00Z,2019-01-30T22:00:00Z,PT60M,23.5,102,0.0,48,665,176,224,125,619,3.6,75
